"V1"	"V2"	"V3"	"V4"	"Genome"	"ST"	"clusters"
0.147812816475666	-0.0156089119961726	-0.0607865439052274	-0.0272486566211468	"F2-06-6_2006"	"8"	"2"
0.193819083932138	0.266228964621164	0.135999113737882	-0.0181412155461054	"F3-02_2002"	"7"	"3"
-0.174061067040679	0.0990792004775377	-0.0772866568324806	0.0536523873245123	"F5-07-239A_2007"	"11"	"1"
0.151039950338799	-0.00332495922660783	-0.0488466711316688	-0.00388636922997845	"F6-05-6_2005"	"8"	"2"
0.149547412532597	0.0223117314995798	-0.0658957745169317	0.0345530505314759	"F8-01-155_2001"	"8"	"2"
0.125181808670347	0.00670200931729808	-0.0746150868055219	-0.0162527913529051	"F9-05_2005"	"8"	"2"
-0.209453508710048	0.0669947297611398	-0.0459625611279081	0.0520321395009515	"Human-CT-US-1995_1995"	"11"	"1"
0.0908799189523129	-0.22677320010615	0.195161207059953	0.0909420481087679	"I-136_1959"	"8"	"5"
0.110399824652099	-0.271808977542871	0.208795341146613	0.186334050987779	"I-160_1961"	"8"	"5"
0.112768167222187	-0.26429509242761	0.181157696195335	0.130882475501928	"I-194_1965"	"8"	"5"
0.123208777986164	-0.275684328094937	0.156722729106785	0.106659867325319	"I-216_1970"	"8"	"5"
0.125623061319813	-0.239265988903713	0.165029943800227	0.0666078813277792	"I-280_1983"	"8"	"5"
0.0865890209992639	-0.244204180460078	0.186081050433102	0.126480049103997	"I-308_1986"	"71"	"5"
0.0984371518782554	-0.234604025368745	0.168582190892581	0.0986284192897771	"I-338_1993"	"8"	"5"
0.125461106127274	-0.245742997295911	0.18104072545572	0.185725096568206	"I-340_1995"	"8"	"5"
0.135926094550073	-0.241661712058418	0.128084270013874	-0.0208050720508318	"I-349_1999"	"8"	"5"
0.116282233580928	-0.212893304469175	0.158122549295931	0.0227030759833706	"I-370_2010"	"8"	"5"
0.131764430223771	-0.197143693849303	0.141917508174868	-0.0100642235747381	"KIV-L_2014"	"8"	"5"
0.123566034936972	-0.0407063818769706	-0.0937720993074198	-0.0549958896507405	"KSA-BM-07_2017"	"8"	"2"
0.0905123320945758	0.0958312626737969	0.184746834632669	-0.0602057886588981	"KU-RCF-03_2014"	"12"	"3"
0.0987772235731813	-0.1117721703124	0.0338505326967538	-0.095717399259413	"KU-RCF-31_2014"	"8"	"4"
0.110451703780838	-0.0876010339973578	0.0130318873122084	-0.0900643076430192	"KU-RCF-64_2014"	"8"	"4"
0.140057822578867	-0.0687726780023861	0.047841154444136	-0.0614933756111291	"KU-RCF-84_2014"	"8"	"4"
0.0999349807639719	-0.0968980924488862	0.0260083606469886	-0.0864774251411276	"KU-RCF-96_2014"	"8"	"4"
0.117790451648306	-0.167021816759237	-0.025825487053112	-0.180693239575819	"LMN17_2018"	"8"	"4"
0.122426932376803	-0.135946445406119	-0.0478218626732548	-0.205000811847259	"LMN18_2018"	"8"	"4"
0.129764843598844	-0.158693018536919	-0.0227179432109278	-0.190480590757146	"LMN19_2018"	"8"	"4"
0.123202297350769	-0.136589656057969	-0.0638048791358612	-0.205193239506318	"LMN20_2018"	"8"	"4"
0.136304735476042	-0.142583961516236	0.0731460646871834	-0.0831873642232032	"M28-12_Unknown"	"8"	"4"
0.164217858983672	-0.0329930618024119	-0.111217730834707	0.0489876287808683	"M28_Unknown"	"8"	"2"
0.151243792645233	-0.0824336857474276	0.0261024563996904	0.0267716886767736	"MY1483-09_2009"	"39"	"2"
0.144779202692001	-0.0152430305389903	-0.106133781452021	0.0156505373084246	"NCTC10508_1963"	"8"	"2"
-0.188933886476938	0.100343216064517	-0.0798460023674	0.142848804387621	"NCTC10509_1961"	"9"	"1"
0.131100408592769	0.16019329851169	0.0436490239134976	0.014944030457379	"NCTC8223_1900or1951"	"12"	"3"
0.155312089212915	0.0028436433734673	-0.104935045964942	-0.0173105004432445	"NCTC8334_1900or1951"	"39"	"2"
0.232582024428171	0.305552916411324	0.13251053489129	0.000107339060127615	"NIPH-Bru11_2010"	"12"	"3"
0.23968959076781	0.241373121040596	0.027340246791975	0.0194321553951218	"NIPH-Bru13_2010"	"8"	"3"
0.222003987607728	0.326535736713688	0.158717629316229	0.016775237179204	"NIPH-Bru1_2005"	"12"	"3"
0.229796546041205	0.300192593493815	0.167130535770469	0.0116019034149	"NIPH-Bru24_2012"	"12"	"3"
0.228638434133387	0.229158061182064	0.0492791878741206	0.00455820343602286	"NIPH-Bru2_2006"	"8"	"3"
0.21681749549572	0.234959242955522	-0.0124335437308068	-0.0336064480062445	"NIPH-Bru37_2013"	"8"	"3"
0.22891568105102	0.237956972125494	0.0380479688551433	0.000896126435824337	"NIPH-Bru40_2014"	"8"	"3"
0.234179633052574	0.228139484069757	0.0152578584948709	0.0042224755371986	"NIPH-Bru41_2014"	"8"	"3"
0.225197926040874	0.20831362632764	0.0267512151473355	-0.0185771452589757	"NIPH-Bru43_2015"	"8"	"3"
0.219587343460586	0.231562087647959	-0.00806577173426223	-0.0171132645304296	"NIPH-Bru44_2015"	"8"	"3"
0.220127685515703	0.211999549501572	0.0108249638400511	-0.0114738579256704	"NIPH-Bru45_2016"	"8"	"3"
0.21501356326713	0.303372212631784	0.137735870043938	-0.00127237274902393	"NIPH-Bru46_2016"	"12"	"3"
0.226430076924897	0.214097608117783	0.00743899715067224	-0.0115561819972709	"NIPH-Bru47_2016"	"8"	"3"
0.214746593297646	0.235627663548793	0.00192334911626536	-0.027174796027469	"NIPH-Bru48_2016"	"8"	"3"
0.233308257302714	0.302252392018308	0.128260751921439	0.00754120937375024	"NIPH-Bru4_2006"	"12"	"3"
0.216871838569839	0.226059348139069	0.00935791571102406	-0.0224745002587237	"NIPH-Bru5_1999"	"8"	"3"
0.240403876379489	0.214933911288948	0.010174414194796	0.00343745085106239	"NIPH-Bru6_1999"	"8"	"3"
0.228306663955857	0.20459309430401	0.0228971951542296	-0.0144559956287584	"NIPH-Bru7_2002"	"8"	"3"
0.220479900577723	0.225675359034494	0.0223743884707087	-0.00106538017627482	"NIPH-Bru8_2003"	"8"	"3"
0.227891030623606	0.306673300900146	0.140583483961337	-0.000796386408682653	"NIPH-Bru9_2003"	"12"	"3"
0.230278540465084	0.132691151782848	-0.044830847242595	-0.00170999311105353	"NI_2007"	"8"	"3"
0.141823473847068	-0.110035065055513	0.0376339247169495	0.0601638124441601	"Phil1136-12_2012"	"39"	"4"
0.172508688328146	-0.0316916809881403	-0.103940414070722	0.0309410323027842	"QH61_2015"	"8"	"2"
0.156833575041069	-0.0560216939225381	-0.107813967077514	0.0333356755807423	"QY1_2015"	"8"	"2"
-0.169128356521904	0.103978158114629	-0.0553196952841116	0.0410404883087196	"R3-07-2_2007"	"43"	"1"
0.0952454322663113	-0.172871646104686	0.0677044443900776	0.063321403576935	"SKN25_2015"	"8"	"5"
0.120134048049041	-0.177511655906523	0.109862827432379	-0.0698003918349968	"Sep-63_Unknown"	"8"	"4"
-0.235751307647322	-0.0474883121123387	0.0625646767389143	-0.0296576433837159	"UBA11147_Unknown"	"11"	"1"
0.216927708782325	0.166028864361063	0.289806588454152	-0.0787149475667746	"UBA11435_Unknown"	"7"	"3"
-0.257369948839931	-0.0134877075048803	0.0783629572252108	-0.0158821704135824	"UBA8483_Unknown"	"11"	"1"
0.204009736485791	0.155181436165762	0.31012791928013	-0.148683413959611	"UBA8756_Unknown"	"7"	"3"
0.17392016984469	0.189050799794581	0.102381181751888	0.0328544711041454	"UK14-06_2006"	"12"	"3"
0.163386315139418	0.210291298838663	0.0704173732294134	0.0113214590531844	"UK19-04_2005"	"12"	"3"
0.128981841840658	0.175389441637062	0.131464697090721	0.0135015092019824	"UK22-04_2004"	"10"	"3"
0.15963531241621	0.00601679934716045	-0.0321201240602271	0.0272944949969057	"UK22-06_2006"	"42"	"2"
0.163294365023212	0.197254754177328	0.133425196234354	-0.00578735189575077	"UK23-06_2006"	"12"	"3"
0.14313405740802	0.00163446800958503	-0.058220700007028	0.000147827156071927	"UK29-05_2005"	"40"	"2"
0.138242094200182	0.00426351159104228	-0.0924110501006917	0.00615551614709299	"UK3-06_2006"	"8"	"2"
-0.140895097066419	0.101002366254651	-0.0452531206880685	0.0704412402652214	"UK31-99_1999"	"11"	"1"
0.145134708385046	0.0209461375544788	-0.0961766607404082	0.0153488248142124	"UK37-05_2005"	"8"	"2"
0.177482247708303	0.200882787826859	0.0669179358976623	0.00940644367891439	"Uk24-06_2006"	"12"	"3"
0.0931747473365833	-0.0966013375906956	-0.013561823222875	-0.110920472208872	"VRI-6856-11_2011"	"39"	"4"
0.0875481571703977	-0.0837023427497983	-0.00773384158961681	-0.105111519373741	"VRI4799-15_2015"	"39"	"4"
0.090517290959937	-0.0905654827106386	-0.0228812561949994	-0.106142725376097	"VRI6530-11_2011"	"39"	"4"
-0.1237261716074	0.00881968570695085	0.0880905848566426	0.404355512304626	"Brancorsini"	"Brancorsini"	"1"
-0.117956706137991	-0.0541928691727919	0.0741295771854889	0.426653145721515	"Geridu"	"Geridu"	"1"
