Genome	Gene	MeanCoverage	sdCoverage	PercentCoverage	CV	Length	GC	GCCorrected
Brancorsini	group_1251	12.9625850340136	10.8272874526555	0.729024943310658	0.835272241165239	882	0.5975	12.3464949854445
Brancorsini	group_1252	21.3400191021968	7.51524602078873	0.999044890162369	0.352166789767077	1047	0.5463	22.1892428878764
Brancorsini	group_1253	21.9678284182306	7.01842972712389	1	0.319486732757775	1119	0.5987	21.3173950766712
Brancorsini	group_1254	22.583038869258	7.09407769874936	0.995288574793875	0.314132997769687	849	0.5995	21.9097099990385
Brancorsini	group_1255	19.3945945945946	8.17504609596116	0.983783783783784	0.421511574067117	555	0.5748	19.4281651717569
Brancorsini	group_1256	15.5572916666667	7.52843468140499	0.994791666666667	0.483916792376886	192	0.4375	19.520307350125
Brancorsini	group_1257	20.7805280528053	6.17670034373444	0.992574257425743	0.297235004232754	1212	0.6229	19.4375049692768
Brancorsini	group_126	20.5718475073314	9.41805316331372	0.920821114369501	0.457812705444045	2046	0.5943	20.0473395734028
Brancorsini	group_1261	23.4492753623188	7.65902926700003	0.988727858293076	0.326621149210755	621	0.6167	22.2836926259064
Brancorsini	group_1262	24.3550051599587	6.80118170220889	0.996904024767802	0.279251909722051	969	0.6471	22.3193923344611
Brancorsini	group_1263	15.9230769230769	6.12838066981568	0.979487179487179	0.384874148345912	390	0.6128	14.8691098888827
Brancorsini	group_1264	24.1968911917098	7.95505915107718	0.986183074265976	0.328763686543447	579	0.5924	23.7267601383491
Brancorsini	group_1265	24.0262467191601	7.4667222310604	0.992125984251969	0.310773560195981	381	0.6142	22.9322125098106
Brancorsini	group_1266	24.4172839506173	6.79309642277301	0.997530864197531	0.278208519690876	1215	0.6041	23.612305790602
Brancorsini	group_1268	23.2008032128514	6.01238153712131	1	0.259145404663875	498	0.5904	22.787910981141
Brancorsini	group_1270	24.8022222222222	9.27690786575012	0.986666666666667	0.374035349842089	450	0.6067	23.9228335940615
Brancorsini	group_1271	19.5279642058166	8.92087909730976	0.894854586129754	0.456825862813319	894	0.6029	18.7573293387915
Brancorsini	group_1272	22.8167539267016	7.52963366644623	0.99825479930192	0.330004596211847	573	0.5969	22.2178355246275
Brancorsini	group_1273	18.9420289855072	7.27655459983087	0.993558776167472	0.384148636104308	621	0.5733	19.0185286789073
Brancorsini	group_1274	23.5229540918164	6.89495697044325	0.996007984031936	0.293116117284011	1002	0.5968	22.9268976308249
Brancorsini	group_1275	15.3930817610063	5.96410524354409	0.987421383647799	0.38745361949888	318	0.5629	15.7672233269881
Brancorsini	group_1276	19.2430555555556	7.97269900689153	0.994444444444444	0.414315646695193	720	0.5569	19.7889135864884
Brancorsini	group_1277	7.57032755298651	8.93749023752103	0.483622350674374	1.18059491811489	519	0.5761	7.56669289607606
Brancorsini	group_1278	15.9931271477663	12.0049259511169	0.702405498281787	0.750630307643967	1455	0.6048	15.1681154001734
Brancorsini	group_1279	17.2982456140351	5.71287639577398	0.982456140350877	0.330257560404784	399	0.6216	15.9924277645793
Brancorsini	group_1280	23.2648709315376	7.10036321749819	0.992143658810326	0.305196759457325	891	0.5825	23.078072045346
Brancorsini	group_1281	16.536959553696	10.2961910956417	0.859135285913529	0.622616936457373	717	0.5927	16.0582426770877
Brancorsini	group_1282	23.8188775510204	6.63609863073993	0.994047619047619	0.278606689862917	1176	0.6165	22.659018696773
Brancorsini	group_1283	21.1421319796954	8.06541695767775	0.99492385786802	0.381485507962189	591	0.5821	20.9667808578339
Brancorsini	group_1284	15.8508771929825	11.1086607814113	0.964912280701754	0.700823093016543	114	0.4474	19.5305607092716
Brancorsini	group_1287	21.3130904183536	6.49837433131715	0.998650472334683	0.3049006128985	741	0.5978	20.6884145465369
Brancorsini	group_1288	24.3531914893617	7.06313405431651	0.99290780141844	0.290029093616002	705	0.6255	22.9357579376878
Brancorsini	group_1289	23.8020434227331	7.0604185347315	0.994891443167305	0.296630772801136	783	0.6079	22.8883115015822
Brancorsini	group_129	11.2116182572614	10.0492642851877	0.620331950207469	0.89632594105486	1446	0.5906	10.793002143386
Brancorsini	group_1294	24.6787564766839	7.48438289969314	0.996545768566494	0.303272286298714	1158	0.6062	23.8136775539358
Brancorsini	group_1295	5.39473684210526	7.58103330442871	0.529239766081871	1.40526471008923	684	0.5395	6.43857262139609
Brancorsini	group_1298	18.9512195121951	6.38218650849133	0.995934959349594	0.336769172262734	246	0.5244	20.427208394946
Brancorsini	group_1299	13.9507735583685	6.37018551419593	1	0.456618802358434	711	0.5162	15.6614416098858
Brancorsini	group_130	22.9670159099728	6.05148063193168	0.998447807528133	0.263485716022167	2577	0.5941	22.4482318582093
Brancorsini	group_1300	5.54824561403509	8.65519522851513	0.367794486215539	1.55998775660194	1596	0.5558	6.12558499687561
Brancorsini	group_1303	22.5656787413099	6.9653887233993	0.999634101719722	0.308671802131442	2733	0.5723	22.6707978455351
Brancorsini	group_1304	23.3471359558316	6.83155613780358	1	0.292607887782365	1449	0.579	23.2605050075282
Brancorsini	group_1305	21.077519379845	6.82106819558789	0.994832041343669	0.323618167425832	774	0.5439	21.995429751505
Brancorsini	group_1306	19.6625514403292	6.53386306108076	0.990740740740741	0.332299858485271	972	0.5165	21.364633668599
Brancorsini	group_1310	17.8775510204082	7.98277079577377	1	0.446524850448533	147	0.5986	17.2299796199313
Brancorsini	group_1311	23.0384615384615	7.95366127668085	0.98974358974359	0.345234045398501	390	0.6026	22.276412494684
Brancorsini	group_1313	4.20179372197309	7.95795066670265	0.285500747384155	1.89394130061333	669	0.5845	3.9577560141312
Brancorsini	group_1315	22.0079635949943	7.20920364886499	0.997724687144482	0.327572499733901	1758	0.5705	22.1645976387048
Brancorsini	group_1316	21.6774193548387	6.82723131104349	1	0.314946682503494	1209	0.5856	21.4019002950891
Brancorsini	group_1318	19.822695035461	7.67345232391366	0.991489361702128	0.38710439272695	705	0.5929	19.3382542766877
Brancorsini	group_1319	22.5131578947368	6.36894938125641	0.992690058479532	0.282898978945346	684	0.5833	22.3034634798852
Brancorsini	group_1320	20.7554644808743	7.18480195463505	0.994535519125683	0.346164354030992	732	0.5806	20.6230424752506
Brancorsini	group_1321	25.7511520737327	6.84625119858785	0.999231950844854	0.265861938098347	1302	0.5945	25.2209202576391
Brancorsini	group_1322	29.2873563218391	14.9673309338274	1	0.511050938478407	174	0.5	31.4616588287242
Brancorsini	group_1323	20.1364734299517	5.85677281359823	1	0.290853948878986	828	0.5797	20.0298088940706
Brancorsini	group_1326	23.1111111111111	7.286598496616	0.991228070175439	0.315285511872808	684	0.6155	21.9798716676889
Brancorsini	group_1327	20.9977168949772	6.44473802794249	0.996955859969559	0.306925655783278	1314	0.5769	20.9711867094066
Brancorsini	group_133	17.8480286738351	11.9496127116742	0.817204301075269	0.669520031038054	1395	0.5871	17.5295804978478
Brancorsini	group_1330	23.4489208633094	5.98822461232458	0.998081534772182	0.255373142637638	2085	0.6106	22.4579165329305
Brancorsini	group_1332	17.4141414141414	6.9490151944255	0.992424242424242	0.399044376013993	396	0.4798	20.166556019695
Brancorsini	group_1333	14.5294117647059	5.30060211272504	0.994117647058824	0.364818768892007	510	0.4608	17.8255951759377
Brancorsini	group_1336	24.7991169977925	6.75976390558314	0.996688741721854	0.272580830445893	906	0.5894	24.4148441769073
Brancorsini	group_1337	20.5833333333333	6.43672063624169	0.992424242424242	0.312715172610932	528	0.5568	21.1320533053487
Brancorsini	group_1338	22.8618266978923	6.43880710792519	0.99687743950039	0.281640097836924	1281	0.5902	22.4546583483469
Brancorsini	group_1340	20.677482792527	7.0129389946348	0.997050147492625	0.33915825562526	1017	0.5664	20.9514564206207
Brancorsini	group_1341	22.954802259887	7.53939659058576	0.998305084745763	0.328445285880797	1770	0.609	22.0095889868284
Brancorsini	group_1342	4.48815165876777	9.017432492392	0.26303317535545	2.00916394497858	1266	0.5703	4.65050958464331
Brancorsini	group_1343	10.5588235294118	6.59818986490252	0.950980392156863	0.624898204475447	102	0.4314	14.6964176189036
Brancorsini	group_1344	20.4807892004154	5.7277450182405	0.990654205607477	0.279664272806652	963	0.5971	19.8761469161763
Brancorsini	group_1345	19.6732283464567	6.2723590972011	0.985564304461942	0.318827138420868	762	0.5459	20.5338998964664
Brancorsini	group_1346	23.4696449026346	6.89297654692902	0.995418098510882	0.29369752186388	873	0.5716	23.5947975944374
Brancorsini	group_1347	23.4937238493724	7.19454535751134	0.99581589958159	0.306232651904757	717	0.6095	22.5342008709012
Brancorsini	group_1348	21.7435897435897	7.46045569876034	0.997668997668998	0.34311058048544	429	0.6503	19.6163948034516
Brancorsini	group_1349	21.0440917107584	7.09026826547345	0.994708994708995	0.336924413888992	567	0.5891	20.6684047131207
Brancorsini	group_1350	21.5700483091787	7.76929272461528	0.992753623188406	0.360188934825389	414	0.5821	21.3946971873173
Brancorsini	group_1351	20.7124542124542	7.23318744201297	0.992673992673993	0.349219236301979	546	0.6337	19.0603414920139
Brancorsini	group_1352	21.1289855072464	7.23697170726866	0.992753623188406	0.342513922629493	690	0.5797	21.0223209713653
Brancorsini	group_1353	21.9832285115304	8.21019373409996	0.993710691823899	0.373475339611452	477	0.5535	22.6263925392688
Brancorsini	group_1354	5.68502824858757	9.34675107872414	0.412429378531073	1.64409932018303	708	0.6003	4.98880384970796
Brancorsini	group_1355	23.7216494845361	7.59778462586527	1	0.320289052024742	873	0.614	22.6333391573516
Brancorsini	group_1356	23.0774231678487	6.77495202236801	1	0.293574892356562	1692	0.5922	22.613015996653
Brancorsini	group_1358	22.2485119047619	7.3981407532518	0.994047619047619	0.332522947373768	672	0.5818	22.081746606148
Brancorsini	group_1359	12.6450980392157	11.0536077856408	0.656862745098039	0.874141722852658	510	0.6216	11.3392801897599
Brancorsini	group_136	15.0699881376038	12.858364281198	0.680901542111507	0.853243158772824	1686	0.6139	13.9845397515019
Brancorsini	group_1360	22.5738562091503	7.32662407385634	0.994771241830065	0.324562361254276	765	0.5882	22.2239266812553
Brancorsini	group_1361	1.23297491039427	2.55434221271466	0.290322580645161	2.07169034112613	279	0.5484	2.02209793334106
Brancorsini	group_1362	2.82738095238095	3.00896270707517	0.732142857142857	1.06422259955501	168	0.5774	2.78654106139777
Brancorsini	group_1363	12.041514041514	12.3400568509164	0.573870573870574	1.0247927966843	819	0.5788	11.9606069753756
Brancorsini	group_1364	20.7938144329897	7.20910536939177	0.995418098510882	0.346694705419436	873	0.5796	20.6900118381911
Brancorsini	group_1366	15.4084967320261	5.8055761517775	0.990196078431373	0.376777582702845	306	0.5327	16.6469445049281
Brancorsini	group_1369	18.3172413793103	5.87116296694777	0.997701149425287	0.320526592698579	435	0.5816	18.1561999628614
Brancorsini	group_137	23.2018140589569	6.35537102058805	0.999546485260771	0.27391698788891	2205	0.6041	22.3968358989417
Brancorsini	group_1370	15.6440329218107	10.5672694542531	0.816872427983539	0.675482435192296	972	0.5977	15.0222189910765
Brancorsini	group_1371	16.9282051282051	5.21664080066486	0.98974358974359	0.308162664686352	390	0.6128	15.8742380940109
Brancorsini	group_1372	10.620253164557	10.3731484213992	0.630801687763713	0.976732688069769	948	0.5928	10.1386743468661
Brancorsini	group_1374	18.6137184115523	9.49933438442497	0.871239470517449	0.510340501257897	831	0.556	19.1853339122278
Brancorsini	group_1375	20.2434607645875	7.04647199755918	0.999329309188464	0.348086331655592	1491	0.5533	20.892348674491
Brancorsini	group_1377	20.9354838709677	5.71895660393517	0.995967741935484	0.27317050034205	744	0.5591	21.4183791980852
Brancorsini	group_1378	20.5567375886525	6.95197188796523	0.988179669030733	0.338184590720406	846	0.5934	20.0579871244666
Brancorsini	group_1379	24.0903165735568	7.28518005007036	1	0.302411138011656	1074	0.595	23.5457750520506
Brancorsini	group_1381	20.5230923694779	6.70741499799128	0.998995983935743	0.326822823638732	996	0.5542	21.1462228096387
Brancorsini	group_1382	18.9217204301075	11.062445058418	0.801290322580645	0.584642664988107	2325	0.597	18.319940086951
Brancorsini	group_1383	22.065335753176	6.73328545464359	0.997580157289776	0.305152186667924	1653	0.5705	22.2219697968865
Brancorsini	group_1386	20.1889400921659	6.5574104139062	0.998463901689708	0.324802113631054	651	0.5714	20.3198166661338
Brancorsini	group_1388	22.0434108527132	6.75443085493557	0.995348837209302	0.306414960010792	645	0.5783	21.9768134919873
Brancorsini	group_1389	20.0387045813586	7.48939189051648	0.999210110584518	0.373746309803061	1266	0.5782	19.9749691617153
Brancorsini	group_139	20.334451901566	5.62618646254688	1	0.276682474146923	894	0.5895	19.9473171395982
Brancorsini	group_1391	21.2014388489209	6.13319136686559	0.998800959232614	0.2892818459431	834	0.5659	21.4897221824272
Brancorsini	group_1392	23.8751472320377	8.2562701734857	0.991755005889282	0.345810230749352	849	0.5642	24.2120835639468
Brancorsini	group_1393	21.4388888888889	7.58696543236466	0.993827160493827	0.353887996326934	1620	0.5302	22.7488851888538
Brancorsini	group_1394	22.0517503805175	6.56072019849658	0.993911719939117	0.297514713584501	657	0.5997	21.372697628133
Brancorsini	group_1395	14.6849816849817	11.8203358159142	0.739194139194139	0.80492683405951	1365	0.5824	14.5010447398726
Brancorsini	group_1396	20.8524590163934	8.27684998383762	0.994535519125683	0.396924409602276	732	0.5546	21.4641416922242
Brancorsini	group_1397	16.2666666666667	8.3809706194257	0.966666666666667	0.51522360365322	360	0.4944	18.6012378741727
Brancorsini	group_1398	16.0643115942029	6.29239448510106	0.999094202898551	0.391700226194055	1104	0.471	19.068577015018
Brancorsini	group_1399	19.9417989417989	7.52797075610861	1	0.377497074264932	378	0.5767	19.9209926383934
Brancorsini	group_14	9.7435249526216	12.2784804096189	0.487681617182565	1.26016821112726	4749	0.5949	9.20184537219792
Brancorsini	group_1401	15.4294117647059	11.9321064646092	0.733333333333333	0.773335150203418	510	0.5627	15.8092772128527
Brancorsini	group_1402	21.6655629139073	5.76402115267837	0.998896247240618	0.266045298503571	906	0.6115	20.6488011137858
Brancorsini	group_1403	21.1799746514575	6.51340316666636	1	0.307526485458665	789	0.5995	20.5066457812381
Brancorsini	group_1404	21.3532110091743	6.45557420931291	0.998470948012232	0.302323346429692	654	0.5428	22.3026027327421
Brancorsini	group_1406	10.7169312169312	11.7313309621519	0.528218694885362	1.09465393821116	1134	0.5988	10.0636359342894
Brancorsini	group_1412	20.456839309429	9.92495745256829	0.928286852589641	0.485165733691504	1506	0.5857	20.1784583085968
Brancorsini	group_1413	20.9973958333333	8.12163036468234	0.973958333333333	0.386792268391172	768	0.6068	20.1151452640901
Brancorsini	group_1417	21.4481037924152	6.15499126560923	0.998003992015968	0.286971348384926	1002	0.6148	20.3368979365706
Brancorsini	group_1419	21.7936507936508	7.02806805139814	0.99294532627866	0.322482365067795	567	0.6226	20.4592135333699
Brancorsini	group_1420	22.67258382643	5.96127969177855	0.998027613412229	0.26292899553995	507	0.6193	21.4325906218721
Brancorsini	group_1421	22.9234449760766	7.67410539049937	0.995215311004785	0.334771034567808	627	0.6268	21.4688061903299
Brancorsini	group_1422	20.9697674418605	5.76739591565981	0.996899224806202	0.275033852027694	1290	0.6039	20.1705131640102
Brancorsini	group_1426	16.9417670682731	6.66944612087958	0.965863453815261	0.393668859570704	498	0.5703	17.1041249941486
Brancorsini	group_1428	18.1770451770452	7.0730841142114	0.992673992673993	0.389121776686984	819	0.5995	17.5037163068257
Brancorsini	group_1429	15.6856725146199	11.196745503134	0.76827485380117	0.713819920229624	1368	0.5863	15.3901198672927
Brancorsini	group_1430	14.6666666666667	7.89035506686692	0.975	0.537978754559108	120	0.5083	16.6034280637028
Brancorsini	group_1431	21.9897959183673	6.18343399988616	0.998866213151927	0.281195606491343	882	0.6122	20.9530005306682
Brancorsini	group_1432	22.2443502824859	6.91253984246992	0.994350282485876	0.310754854814191	708	0.6285	20.7410584983364
Brancorsini	group_1433	18.8789173789174	6.49313342754154	0.998575498575499	0.343935687477112	702	0.5741	18.9325215436573
Brancorsini	group_1434	16.0786749482402	7.60718844796938	0.94824016563147	0.473122845785374	483	0.5983	15.4396893710109
Brancorsini	group_1435	22.4856577645895	10.8772877205683	0.955489614243323	0.483743363634125	1011	0.5994	21.8151908354526
Brancorsini	group_144	18.8084677419355	10.5967986088975	0.860215053763441	0.563405735878785	1488	0.5773	18.7704897920348
Brancorsini	group_1440	21.8979833926453	6.62296682123377	0.98932384341637	0.302446426343449	843	0.5813	21.745527799444
Brancorsini	group_1441	25.252380952381	7.92461214375123	0.995238095238095	0.313816434129315	630	0.5619	25.6551419291879
Brancorsini	group_1442	22.5906666666667	6.49446047885715	0.998666666666667	0.287484232965996	750	0.6027	21.8257556818066
Brancorsini	group_1444	24.0032175032175	7.00579209878603	0.998712998712999	0.291868875405847	1554	0.583	23.8021089116134
Brancorsini	group_1447	20.6097271648873	5.81347033504076	0.994068801897983	0.28207410454929	843	0.618	19.4069391944022
Brancorsini	group_1448	22.408	6.50430195526266	1	0.290266956232714	750	0.6027	21.64308901514
Brancorsini	group_1449	22.1515151515152	7.98240297104668	0.98989898989899	0.360354716887196	396	0.5808	22.0133692637264
Brancorsini	group_145	25.6828644501279	7.44754269066123	0.997442455242967	0.289980999009016	1173	0.6164	24.525867536963
Brancorsini	group_1450	21.6502976190476	6.13786225940789	0.994047619047619	0.283500133227171	672	0.5938	21.1400993905316
Brancorsini	group_1451	22.2233333333333	9.54518153436428	0.96	0.429511693461719	300	0.6	21.5356947577013
Brancorsini	group_1452	23.1087216248507	6.77148418036626	1	0.293027208094642	837	0.5723	23.2138407290759
Brancorsini	group_1453	22.5034013605442	7.39383110467454	0.993197278911565	0.328565046066251	441	0.5964	21.9187926638828
Brancorsini	group_1454	23.5528700906344	6.6392857478933	0.996978851963746	0.281888607305372	993	0.5871	23.2344219146471
Brancorsini	group_1455	24.1263823064771	8.26096216615066	0.987361769352291	0.342403683287936	633	0.6066	23.2498556193989
Brancorsini	group_1456	21.5850340136054	9.32428282635488	0.953514739229025	0.431979065702542	882	0.5737	21.6500859426754
Brancorsini	group_1458	21.3715846994536	7.47504323661439	0.992714025500911	0.349765510687914	549	0.5993	20.7039797113991
Brancorsini	group_1459	21.1461988304094	6.85452082021099	0.998830409356725	0.324149076398252	855	0.5637	21.497444867731
Brancorsini	group_146	23.8643137254902	6.92069487001968	0.993725490196078	0.290001839132188	1275	0.6133	22.7960369858834
Brancorsini	group_1460	21.0818414322251	7.2448724496027	0.998294970161978	0.343654631541266	1173	0.5942	20.560195439379
Brancorsini	group_1462	22.6538049303323	7.30344581737967	0.996784565916399	0.322393780640387	933	0.5659	22.9420882638386
Brancorsini	group_1463	24.3825441039926	7.6259189116084	0.996285979572888	0.312761411569012	1077	0.571	24.5248684422905
Brancorsini	group_1464	24.8405797101449	8.49488955783307	0.997101449275362	0.341976300752907	1035	0.5681	25.0659003398358
Brancorsini	group_1466	21.1412429378531	7.45732673036906	0.991525423728814	0.35273833011099	354	0.5904	20.7283507061427
Brancorsini	group_1467	24.0748299319728	7.8073816775711	0.989795918367347	0.324296441537991	588	0.5782	24.0110945123295
Brancorsini	group_1468	20.7642015005359	7.30689341247895	0.994640943193998	0.351898598763375	933	0.5895	20.3770667385681
Brancorsini	group_1469	22.7601060304838	6.6889571286454	0.998674618952949	0.293889541625445	1509	0.605	21.9293704007259
Brancorsini	group_147	19.4308943089431	6.40086642131107	0.995354239256678	0.329416974820612	861	0.5749	19.4616029450228
Brancorsini	group_1470	18.9555555555556	6.04325826716818	0.994444444444444	0.318811983613796	720	0.5111	20.8121826022813
Brancorsini	group_1471	19.9233038348083	10.227819177954	0.899705014749263	0.51335959451087	1017	0.5506	20.6494641539397
Brancorsini	group_1472	17.9390681003584	8.63403924364566	0.974910394265233	0.481298091703724	279	0.5341	19.1374486981052
Brancorsini	group_1473	16.1614987080103	11.3872680690748	0.753229974160207	0.704592332357816	774	0.5594	16.6358082118802
Brancorsini	group_1474	21.2388888888889	8.46613038315027	0.988888888888889	0.398614561592218	360	0.525	22.6977061251447
Brancorsini	group_1475	24.8486842105263	7.73724533008099	0.99780701754386	0.311374448020204	456	0.5833	24.6389897956746
Brancorsini	group_1476	18.7901234567901	9.73016829967207	0.993827160493827	0.51783418677624	162	0.4877	21.3164447168248
Brancorsini	group_1477	21.9256965944272	5.93600950450739	1	0.270732994910461	969	0.5789	21.8419275872063
Brancorsini	group_1479	14.2021189894051	11.1175637570114	0.713936430317848	0.782810210596407	1227	0.5909	13.7749170522821
Brancorsini	group_148	10.4028368794326	9.76801906663465	0.624113475177305	0.938976471499513	705	0.5943	9.87832894550404
Brancorsini	group_1480	22.3734439834025	9.38549376682996	0.977869986168741	0.419492581195479	723	0.5837	22.1523018042207
Brancorsini	group_1482	19.9720558882236	8.97102098787369	0.994011976047904	0.449178644305888	501	0.5549	20.5751527408067
Brancorsini	group_1483	21.2323561346363	6.93998150191651	0.995656894679696	0.326858755472519	921	0.5679	21.4634006464922
Brancorsini	group_1484	23.4605855855856	7.11149889739418	0.994369369369369	0.303125379008594	888	0.5923	22.9933164733074
Brancorsini	group_1485	22.5569444444444	7.38205029713283	1	0.327262866445147	720	0.5931	22.0667798035061
Brancorsini	group_1486	17.1256038647343	12.0303515956015	0.834138486312399	0.702477512070384	621	0.562	17.5255029004588
Brancorsini	group_1487	19.2360097323601	6.7546022352173	0.992700729927007	0.351143627456908	411	0.5961	18.6599868589462
Brancorsini	group_149	15.22	5.13557143458559	1	0.337422564690249	150	0.56	15.6771378573748
Brancorsini	group_1492	11.8569288389513	11.7706618682117	0.586516853932584	0.9927243410236	1335	0.6015	11.1263611470815
Brancorsini	group_1493	23.778305621536	7.81308614024504	0.997624703087886	0.328580440700902	1263	0.5709	23.9234919009165
Brancorsini	group_1495	8.92063492063492	12.3165184800431	0.415140415140415	1.38067733851017	819	0.5971	8.31599263639587
Brancorsini	group_1498	14.8054393305439	11.8922446704992	0.651324965132496	0.80323483856134	1434	0.5914	14.3639276880084
Brancorsini	group_15	12.3982456140351	12.9437993442032	0.578245614035088	1.04400249415534	2850	0.6028	11.6304726880926
Brancorsini	group_1501	27.7065727699531	10.5087438770538	0.997652582159624	0.379287036484361	426	0.561	28.1350912165027
Brancorsini	group_1502	21.9281678773204	5.62998886223755	0.995964487489911	0.256746888008845	1239	0.5997	21.2491151249359
Brancorsini	group_1508	24.5654008438819	7.65194174083627	0.9957805907173	0.311492647299587	948	0.6266	23.1164859403002
Brancorsini	group_1509	14.6387225548902	11.2503620794156	0.751497005988024	0.768534415296866	1002	0.5659	14.9270058883965
Brancorsini	group_151	22.2454632282713	7.26748672109123	1	0.32669522978758	1047	0.5664	22.519436856365
Brancorsini	group_1513	12.7357798165138	9.542658744413	0.757186544342508	0.749279500893975	1635	0.556	13.3073953171893
Brancorsini	group_1514	19.2551724137931	6.51702411909167	0.993103448275862	0.338455765497239	435	0.5908	18.8308324177526
Brancorsini	group_1515	21.0880503144654	5.69388248246176	0.995507637017071	0.270005163946144	1113	0.6011	20.3689303869257
Brancorsini	group_1516	20.4765840220386	6.70261291493779	0.996556473829201	0.327330618609232	1452	0.584	20.2468560196093
Brancorsini	group_1517	18.5015290519878	6.88905394265882	0.999235474006116	0.372350518884204	1308	0.5413	19.4938498917933
Brancorsini	group_1519	22.764390896921	6.8519906500551	0.994645247657296	0.300996002092982	747	0.5823	22.5833158928945
Brancorsini	group_1520	23.2261904761905	6.7995035226447	0.994897959183674	0.292751561200489	588	0.6105	22.2380480868941
Brancorsini	group_1521	24.1245551601424	8.19882977196584	1	0.339854132751498	843	0.6026	23.3625061163648
Brancorsini	group_1522	20.4117647058824	5.27187320208136	0.992869875222816	0.258276208747502	561	0.5793	20.3165479343313
Brancorsini	group_1523	15.6206896551724	10.7720121881936	0.749680715197957	0.689599014255218	783	0.5875	15.290793714855
Brancorsini	group_1525	22.9330855018587	7.15430657035369	0.997521685254027	0.311964413588125	807	0.5812	22.7834918497399
Brancorsini	group_1526	13.2657407407407	7.40117043616855	0.959259259259259	0.557916107423887	1080	0.4278	17.5063647092032
Brancorsini	group_1527	15.6306666666667	7.53936661491939	0.996	0.482344533070847	750	0.4547	19.101428483932
Brancorsini	group_1528	19.2539682539683	6.44913526511724	1	0.334950965954152	315	0.5778	19.201680598655
Brancorsini	group_1529	22.5114678899083	6.65218684993866	0.996941896024465	0.295502136176593	1308	0.5933	22.0155793668049
Brancorsini	group_153	21.2109500805153	6.79104789522545	1	0.320167077356134	621	0.5878	20.8724683169503
Brancorsini	group_1531	16.0437017994859	8.53038013547864	0.919451585261354	0.531696502595929	1167	0.5304	17.3479742172857
Brancorsini	group_1532	13.5883333333333	12.1355256248975	0.643333333333333	0.893084186794859	600	0.5467	14.4261093546829
Brancorsini	group_1533	17.134328358209	12.4516419685357	0.868988391376451	0.726707327431962	603	0.5738	17.1965183461964
Brancorsini	group_1534	8.63153153153153	11.8792503245987	0.387387387387387	1.37626217099515	1110	0.6009	7.91813548615682
Brancorsini	group_1535	23.1207349081365	7.02297848686081	1	0.30375238999818	381	0.5801	23.0026226079253
Brancorsini	group_1538	11.3617021276596	12.4590489685779	0.539007092198582	1.09658296165386	1269	0.5902	10.9545337781142
Brancorsini	group_1539	15.9847222222222	10.0732250854587	0.772222222222222	0.630178300593473	720	0.5847	15.7349606322153
Brancorsini	group_1541	25.6133333333333	9.77731089051183	0.996666666666667	0.381727390311498	300	0.6067	24.7339447051726
Brancorsini	group_1545	17.4220623501199	7.41031587136546	0.980815347721823	0.425340910992346	417	0.6019	16.68004689392
Brancorsini	group_1546	20.4503546099291	9.56152673311696	0.98936170212766	0.467548212023406	282	0.5638	20.7987387061682
Brancorsini	group_1549	23.5598705501618	7.05228043277509	0.983818770226537	0.299334430457075	618	0.6068	22.6776199809186
Brancorsini	group_155	17.2360131640809	10.5144599038839	0.81288199341796	0.610028537562014	2127	0.5938	16.7258149355649
Brancorsini	group_1551	23.4816753926702	7.77784391264127	0.982547993019197	0.331230365064545	573	0.6091	22.533600178529
Brancorsini	group_1552	20.971363115693	6.55798799261972	0.998854524627721	0.312711575134204	873	0.606	20.1120080751099
Brancorsini	group_1553	22.156330749354	11.4768502007098	0.886304909560723	0.517994171983752	774	0.6021	21.4085914109891
Brancorsini	group_1555	16.1689814814815	9.23438387458036	0.898148148148148	0.57111722746152	864	0.5926	15.6931265459557
Brancorsini	group_1556	22.5848563968668	6.66580125416459	0.996518711923412	0.295144726051449	1149	0.5909	22.1576544597438
Brancorsini	group_1557	22.7177083333333	6.45959897553921	1	0.284342015521924	1920	0.5927	22.238991456725
Brancorsini	group_1558	18.5492753623188	6.02881622032096	0.991304347826087	0.32501626627248	690	0.5913	18.1106256608658
Brancorsini	group_1559	21.0076103500761	6.90428485155096	0.989345509893455	0.328656364836182	657	0.5784	20.9381510482678
Brancorsini	group_156	17.9035697728326	8.96053868272313	0.895688456189152	0.5004889413909	2157	0.5971	17.2989274885936
Brancorsini	group_1562	20.6797385620915	7.1129259250567	0.984749455337691	0.343956278929733	459	0.5294	22.0126303907166
Brancorsini	group_1564	22.6145833333333	6.07145060179421	0.999255952380952	0.26847501509546	1344	0.596	22.041422401002
Brancorsini	group_1567	20.9828115408226	7.02887685059287	0.997544505831799	0.334982604067049	1629	0.5568	21.5315315128379
Brancorsini	group_1568	21.1517165005537	6.15111033542428	0.995570321151717	0.290809038371106	903	0.5836	20.9334362624545
Brancorsini	group_1569	19.7734204793028	6.82348176082258	1	0.345083531094928	459	0.6144	18.6736623877883
Brancorsini	group_157	16.7923627684964	11.7926217987097	0.741447891805887	0.702261019565002	1257	0.603	16.0188659603889
Brancorsini	group_1571	19.730352303523	6.561197158485	0.998644986449865	0.332543335139203	738	0.5786	19.6551691195497
Brancorsini	group_1572	21.0725388601036	7.27665763322719	0.994818652849741	0.34531470942042	579	0.5699	21.2463445503092
