2	NODE_398_length_611_cov_21.348797	LT962951.1	Brucella melitensis
2	NODE_398_length_611_cov_21.348797	LT962953.1	Brucella melitensis
2	NODE_398_length_611_cov_21.348797	LT963348.1	Brucella melitensis
2	NODE_398_length_611_cov_21.348797	LT963350.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	AF047478.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP008750.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP008751.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP016983.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP016984.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP016985.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP016986.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018478.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018479.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018480.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018481.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018482.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018483.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018484.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018485.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018486.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018487.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018488.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018489.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018490.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018491.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018492.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018493.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018494.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018495.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018496.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018497.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018498.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018499.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018500.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018501.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018502.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018503.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018504.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018505.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018506.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018507.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018508.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018509.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018510.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018511.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018512.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018513.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018514.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018515.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018516.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018517.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018518.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018519.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018520.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018521.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018522.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018523.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018524.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018525.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018526.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018527.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018528.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018529.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018530.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018531.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018532.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018533.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018534.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018535.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018536.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018537.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018538.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018539.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018540.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018541.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018542.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018543.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018544.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018545.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018546.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018547.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018548.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018549.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018550.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018551.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018552.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018553.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018554.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018555.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018556.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018557.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018558.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018559.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018560.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018561.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018562.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018563.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018564.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018565.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018566.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018567.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018568.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018569.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP018570.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP018571.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP019679.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP019680.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP022204.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP022205.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP022827.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP022828.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP022875.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP022876.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP023171.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP023172.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP024653.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP024654.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP024715.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP024716.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP025680.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP025681.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP025819.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP025820.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP025821.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP025822.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP026005.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP026006.1	Brucella melitensis
3	NODE_458_length_365_cov_26.327381	CP026337.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP029756.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP029757.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP034103.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP034104.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP035793.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP035794.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP035795.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP035796.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	CP035797.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	CP035798.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	LT962910.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	LT962911.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	LT962912.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	LT962913.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	LT962914.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	LT962915.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	LT962916.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	LT962917.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	LT962918.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	LT962919.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	LT962920.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	LT962921.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	LT962922.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	LT962923.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	LT962924.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	LT962925.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	LT962926.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	LT962927.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	LT962928.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	LT962929.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	LT962930.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	LT962931.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	LT962932.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	LT962933.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	LT962934.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	LT962935.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	LT962936.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	LT962937.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	LT962938.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	LT962939.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	LT962940.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	LT962941.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	LT962943.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	LT962944.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	LT962945.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	LT962946.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	LT962947.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	LT962948.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	LT962949.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	LT962950.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	LT962951.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	LT962952.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	LT962953.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	LT962954.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	LT963348.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	LT963349.1	Brucella melitensis
2	NODE_458_length_365_cov_26.327381	LT963350.1	Brucella melitensis
1	NODE_458_length_365_cov_26.327381	LT963351.1	Brucella melitensis
1	NODE_616_length_269_cov_19.591667	AY989891.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP008750.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP016983.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP016985.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018478.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018480.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018482.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018484.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018486.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018488.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018490.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018492.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018494.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018496.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018498.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018500.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018502.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018504.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018506.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018508.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018510.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018512.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018514.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018516.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018518.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018520.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018522.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018524.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018526.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018528.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018530.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018532.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018534.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018536.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018538.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018540.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018542.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018544.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018546.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018548.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018550.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018552.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018554.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018556.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018558.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018560.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018562.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018564.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018566.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018568.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP018570.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP019679.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP022204.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP022827.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP022875.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP023171.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP024653.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP024715.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP025680.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP025819.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP025821.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP026005.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP026337.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP029756.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP034103.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP035793.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP035795.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	CP035797.1	Brucella melitensis
1	NODE_616_length_269_cov_19.591667	FN552433.1	Brucella melitensis
1	NODE_616_length_269_cov_19.591667	FN552435.1	Brucella melitensis
1	NODE_616_length_269_cov_19.591667	FN552436.1	Brucella melitensis
1	NODE_616_length_269_cov_19.591667	FN552438.1	Brucella melitensis
1	NODE_616_length_269_cov_19.591667	KC847057.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	KP681853.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	KT896745.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	KT896746.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	KT896747.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	KT896748.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	LT962910.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	LT962912.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	LT962914.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	LT962916.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	LT962918.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	LT962920.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	LT962922.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	LT962924.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	LT962926.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	LT962928.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	LT962930.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	LT962932.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	LT962934.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	LT962936.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	LT962938.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	LT962940.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	LT962943.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	LT962945.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	LT962947.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	LT962949.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	LT962951.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	LT962953.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	LT963348.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	LT963350.1	Brucella melitensis
1	NODE_616_length_269_cov_19.591667	MF966952.1	Brucella melitensis
1	NODE_616_length_269_cov_19.591667	MF966953.1	Brucella melitensis
2	NODE_616_length_269_cov_19.591667	U26440.1	Brucella melitensis
